PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA002598-BTG,Health,"The 2019–20 coronavirus pandemic has affected educational systems worldwide, leading to the widespread closures of schools and universities.","Janga la virusi vya korona ya 2019-20 imeathiri mifumo ya elimu ulimwenguni, na kusababisha kufungwa kwa shule nyingi na vyuo vikuu.","Ekeombe keria ekenene getenerete obokorona omwaka 201920 nkiagokire ebinyoro bia chisemi ase chingaki chionsi chiria chieserikari, ekiagokonya gochia esukuru na eyunifasiti.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000472-BTG,Governance,"KRA offices to remain open until Sunday 30th June, 2019",,"Ekeombe keria ekenene getenenerete obokoreri (KRA) nkiagendererete korwa omotienyi omotano 30 omotieny, omwaka 2019.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001876-BTG,Health,Thailand planned to implement a curfew between 10 p.m. and 4 a.m.,Thailand ilipanga kutekeleza kafyu kati ya saa 10 jioni na 4 asubuhi.,Tailandia yarure ogotumia omoroberio bwokoruta chingaki chiokoruta omotienyi omotano gochia esikati ya 10 omotieno goika 4 omotieny.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000436-BTG,Health,"Even then, was it really necessary to launch this policy amidst the global COVID-19 pandemic?",,"Na hata wakati huo, je, ilikuwa muhimu kuanzisha sera hii katikati ya janga kubwa la COVID-19 ulimwenguni?",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002927-BTG,Health,The SARS-CoV-2 virus may last on cardboard for up to 24 hours and on plastic for up to 3 days.,Huenda virusi vya SARS-CoV-2 vikadumu kwenye kadibodi hadi saa 24 na kwenye plastiki hadi siku 3.,Virusi vya SARS-CoV-2 vinaweza kudumu kwenye karatasi hadi saa 24 na kwenye plastiki hadi siku 3.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001682-BTG,Health,"The intention is that these will eventually be mapped to the new SNOMED CT concepts as they become available, allowing recording of relevant data (Multimedia Appendix 1).",Nia ni kufanya haya hatimaye yawekwe kwenye dhana mpya za SNOMED CT zinapopatikana na kuruhusu kurekodiwa kwa data muhimu (Kiambatisho 1 cha MidiaAnuwai).,"Ekero ekero ekenene nigo ekorwe, ebio biranyorigwe ase ebirengererio biogosomia (SNOMED CT) ase ebionsi ebio biogokorwa, na goikerania okorika ebirengerio biengencho (Multimedia Appendix 1).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001291-BTG,Health,"Lymphopenia, deranged liver function tests, and elevated creatine kinase are common laboratory abnormalities of SARS.","Kupungua kwa seli za limfositi katika damu, uchunguzi wa utendakazi wa ini lililoharibika, na ongezeko la kinase ya kriatini ni uchunguzi usio wa kawaida wa kimahabara wa SARS.","Lymphopenia, upimaji wa kazi ya ini iliyoharibika, na kuongezeka kwa creatine kinase ni matatizo ya kawaida ya maabara ya SARS.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003472-BTG,Health,RdRp directly mediates the synthesis of negative-sense subgenomic RNA molecules from the positive-sense genomic RNA.,RdRp hupatanisha moja kwa moja usanidi wa molekuli za RNA za genomiki ndogo za hisia hasi kutoka kwa RNA genomiki za hisia chanya.,RdRp inawasiliana moja kwa moja na uunganishaji wa molekuli za RNA ndogo za genomiki za hisia hasi kutoka kwa RNA ya genomiki ya hisia chanya.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001650-BTG,Health,GPs take nasopharyngeal swabs from persons showing acute respiratory illness within 7 days of the onset of symptoms.,Wahudumu wanachukua sampuli za puani kutoka kwa watu wanaopnyesha ungonjwa mbaya wa pumu ndani ya siku 7 za kuanza kwa dalili.,Abaremba baria bonsi bagotumia ebinto biria bigotumia amache gochia amache ase abanto baria bakorire oborwaria obuya bw'amache nyuma yechitariki 7 nyuma y'okobwateka kwa ebinto ebio.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002990-BTG,Health,Wearing a mask of some kind is required in some countries and cities in an effort to reduce community transmission.,Kuvaa barakoa ya aina fulani kunahitajika katika baadhi ya nchi na miji katika juhudi za kupunguza maambukizi ya jamii.,Kuvaa barakoa ya aina fulani kunahitajika katika baadhi ya nchi na miji katika juhudi za kupunguza maambukizi ya jamii.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002256-BTG,Health,"A number of provincial-level administrators of the Communist Party of China (CPC) were dismissed over their handling of the quarantine efforts in Central China, a sign of discontent with the political establishment's response to the outbreak in those regions.","Baadhi ya wasimamizi katika mkoa wa Chama cha Kikomunisti ya Uchina (CPC) walifutwa kufuatia jinsi walishughulikia juhudi za karantini Uchini wa kati, ishara ya kutoridhika na mwitikio wa wanasiasa kwa mkurupuko katika maeneo hayo.","Abamenyi abange baria bare ase ebinyoro bia chinese (CPC) baborigwe igoro yobokoreri bwabo igoro yokorwania oborendi ase chinese chiria chieserikari, ekiagera okoremerwa ase obokoreri bwobosaria ase oboremi bwechinsemo chiria chire ase chinsemo chionsi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001280-BTG,Health,"Later in 1967, HCoV-OC43 was isolated from organ culture and subsequent serial passage in brains of suckling mice.","Baadaye katika mwaka wa 1967, virusi vya HCoV-OC43 vilitolewa kutoka kwa ukuzaji wa kiungo na upandikishaji katika bongo za panya walionyonyesha.","Baadaye mwaka wa 1967, HCoV-OC43 ilitolewa kutoka kwa utamaduni wa viungo na kupitishwa kwa mfuatano katika ubongo wa panya wanaonyonyesha.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001513-BTG,Health,"Thus, it is not by chance that three novel HCoVs have emerged in the past two decades.","Hivyo, si kwa bahati kuwa virusi vitatu vipya vya HCoVs vimeibuka katika kipindi cha miongo miwili iliyopita.","Kwa hivyo, si kwa bahati mbaya kwamba virusi vitatu vipya vya HCoV vimeibuka katika miongo miwili iliyopita.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002847-BTG,Health,"Our intention is to propose an extension of our 2019-2020 plan that allows more time for budgeting to allow employees to prioritize critical work, self-care, and care for loved ones while accommodating those who need or wish to work a reduced schedule over the next few weeks.","Lengo letu ni kupendekeza kuongezwa muda wa mpango wetu wa 2019-2020 ambao unaruhusu muda zaidi wa kupanga bajeti ili kuwaruhusu wafanyakazi wetu kuipa kipaumbele kazi muhimu, kujitunza binafsi, na kuwashughulikiwa wapendwa wao huku wakiwakimu wale wanaohitaji au kutaka kufanya kazi kwa muda uliopunguzwa kwa wiki chache zifuatazo.","Obotenereri bwetwe ng'a togosegeta omoroberio bwetugo yetugo ya 2019-2020 egokonya oboremi bwabeene bwogoteka chibesa erio gokonya abakori emeremo kobeka obotambe ase obokoreri, okwerenda, na korenda baria bakwegendereria ekero baranyare gose baria bagokonya gose goikerania ebirengererio biabo ase ebinyoro bionsi ebiya.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000071-BTG,Health,They may require specialized care to prevent the person from doing harm to themselves or others.,,Inaweza kuhitaji utunzaji maalum ili kuzuia mtu huyo kujidhuru mwenyewe au wengine.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002293-BTG,Health,"The activity has created a shortage of baby formula in some supermarkets and was subsequently banned by the Australian government.Despite the high prevalence of COVID-19 cases in Northern Italy and the Wuhan region, and the ensuing high demand for food products, both areas have been spared from acute food shortages.","Shughuli hiyo imesababisha upungufu wa chakula cha watoto katika baadhi ya maduka makubwa na hivyo ilipigwa marufuku na serikali ya Australia.Licha ya kuenea pakubwa kwa visa vya COVID-19 katika maeneo ya Italia ya Kaskazini na Wuhan, na kuendelea kua kwa hitaji la bidhaa za chakula, sehemu hizo mbili zimesazwa katika upungufu mkubwa wa chakula.","Omoroberio oigo nigo okoremereria oboremi bw'abana ase chindagera chionsi chiria chiria chiogokinia chibesa na gosegetwa na eserikari ya Australia.Nekorenta obokoreri bwa abanto baria bakorire COVID-19 ase ensemo ya Italia na endagera ya Wuhan, na obotenereri obuya bw'ebinto biria bikorwe, ebinyoro ebio biranyorigwe korwa oborimi bw'ebionsi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001311-BTG,Health,Another secondary outbreak occurred in South Korea in 2015 with 186 confirmed cases.,Mkurupuko mwingine wa pili ulitokea nchini Korea Kusini mnamo 2015 kukiwa na visa 186 vilivyothibitishwa.,Oboremi obuya bwogotumia ebinto biria bigotumia omoroberio bwetugo buna ekero ekero ekeene kiabekirwe korwa South Korea omwaka wa 2015 amo na ebinto 186 biabekirwe.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003449-BTG,Health,Coronaviruses are large pleomorphic spherical particles with bulbous surface projections.,Virusi vya korona ni chembe kubwa za mviringo mmoja vyenye taswira ya uso yenye umbo wa balbu.,Virusi vya korona ni vipande vikubwa vya spherical pleomorphic vilivyo na projections za uso wa bulbous.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000548-BTG,Agriculture,The scion should be dormant at the time of grafting and should match the size of the stock.,,"Ekeombe ekenene ekiagera ekero ekoremerwa ekero gikoremerwa ebinto, na goikerania omoroberio bw'ebinto bionsi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000423-BTG,Health,"For years, women and girls relied on the lake, walking long distances before dawn to avoid queues and contamination.",,"Kwa miaka mingi, wanawake na wasichana walitegemea ziwa hilo, wakitembea umbali mrefu kabla ya asubuhi ili kuepuka foleni na uchafuzi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002490-BTG,Health,Bacteria grow much faster at body temperature (37 °C).,Bakteria hukua haraka zaidi katika halijoto ya mwili ya (37 °C).,Bakteria hukua haraka zaidi katika joto la mwili (37 °C).,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000848-BTG,Health,i have made on the body around the chest area?,nimekuwa nayo mwilini karibu na eneo la kifua?,nimefanya kwenye mwili karibu na eneo la kifua?,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002521-BTG,Health,Scrub for at least 20 seconds.,,Karwe omoroberio bwamasekondi 20.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000877-BTG,Health,now i send you an image,ninakutumia taswira sasa,sasa nakutumia picha,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001191-BTG,Health,The first line of defense that could be used to lower the risk of infection is through wearing face masks; both the use of surgical masks and N95 respirator masks (series # 1860s) helps control the spread of viruses.,Hatua ya kwanza ya kujikinga inayoweza kutumika kupunguza hatari ya maambukizi ni kupitia kuvaa barakao za uso; kutumia barakoa za matibabu na barakoa za N95 za kusaidia pumu (matoleo ya # 1860) husaidia kudhibiti kuenea kwa virusi.,Ekeombe keria ekenene getenenerete gotanga obokoreri bwogokonya ebinyoro ase okorenta ebinto biria bigokonya okobwatia oborwaria ase okobwata ebinto biobuso; korwa ebinto binde biria bikorwania oborwari na ebinto bia N95 (series # 1860s) nigo bikonyare korenda okogendereria kwa ebinto ebio.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000973-BTG,Health,"Therefore, the current COVID-19 is the third CoV outbreak in the recorded history of humans.","Kwa hivyo, mkurupuko wa sasa wa COVID-19 ndio mkurupuko wa tatu wa CoV katika historia iliyorekodiwa ya binadamu.","Kwa hivyo, COVID-19 ya sasa ni mkurupuko wa tatu wa CoV katika historia iliyorekodiwa ya binadamu.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000376-BTG,Health,"After a person has been diagnosed with chronic HCV infection, an assessment should be conducted to determine the degree of liver damage (fibrosis and cirrhosis).",,"Nyuma y'omonto okoremerwa na oborwaire bwa HCV, omoroberio ogokorwa goikerania oboremi bw'ebirengererio (fibrosis and cirrhosis).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003067-BTG,Health,Many governments recommend against traveling to China at this time.,Serikali nyingi zinapendekeza kutosafiri Uchina wakati huu.,Eserikari nyingi nigo igotebanirie korwa okorenda ase chinese ase enchera eyemo eyio.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002605-BTG,Health,"Efforts to stem the spread of COVID-19 through non-pharmaceutical interventions and preventive measures such as social-distancing and self-isolation have prompted the widespread closure of primary, secondary, and tertiary schooling in over 100 countries.Previous outbreaks of infectious diseases have prompted widespread school closings around the world, with varying levels of effectiveness.","Juhudu za kupunguza kuenea kwa COVID-19 kupitia mikakati ambazo hazihusishi madawa na hatua za kuzuia kama vile kutotangamana kwa watu na kujitenga imesababisha kufungwa kwa wingi ya shule za msingi, ya upili, na ya ngazi za juu katika zaidi ya nchi 100.Mikurupuko ya hapo awali ya magonjwa ya kuambukizwa imesababisha kufungwa kwa shule kote duniani, zikiwa na viwango tofauti ya ufanisi.","Obokong'u bwokorenta okogendereria kwa COVID-19 goetera obokoreri bwogotumia amariogo ao ao ao na oborendi obuya buna okorenda ase abanto ase obotambe na okwerenda ase okogenda ebirengererio biria bigosomera chisukuru chiria chiesekondari, chisukuru chiesekondari na chisekondari goetera ebinyoro 100.Oborwaria bwa kera ase oborwaria bwogokonya baranyare gokora chisukuru goetera endagera engiya.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001124-BTG,Health,"For example, Shu Feng Jie Du capsules and Lian Hua Qing Wen capsules were found to be effective for COVID-19 treatment.","Kwa mfano, tembe za Shu Feng Jie Du na Lian Hua Qing zilipatikana kuwa zinatibu COVID-19 kwa ufanisi.","Kwa mfano, Shu Feng Jie Du na Lian Hua Qing Wen capsules zilipatikana kuwa na ufanisi katika matibabu ya COVID-19.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
