PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA011856,Health,Staying two metres (six feet) away from other people is usually enough to prevent transmission through this route.,Kukaa umbali wa mita mbili (futi sita) mbali na watu wengine kwa kawaida kumetosha kuzuia maambukizi kupitia njia hii.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Staying two metres (six feet) away from other people is usually enough to prevent transmission through this route.,Kukaa umbali wa mita mbili (futi sita) mbali na watu wengine kwa kawaida kumetosha kuzuia maambukizi kupitia njia hii.,18,19,False,
PSA011857,Health,"Transmission from objects can happen, for example, if someone sneezes, touches a doorknob, and then other people touch the doorknob and then touch their faces.","Maambukizi kutoka kwa vitu yanaweza kufanyika, kwa mfano, ikiwa mtu atapiga chafya, kugusa kitasa cha mlango, na kisha watu wengine kusa kitasa hicho cha mlango na kisha kugusu nyuso zao.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Transmission from objects can happen, for example, if someone sneezes, touches a doorknob, and then other people touch the doorknob and then touch their faces.","Maambukizi kutoka kwa vitu yanaweza kufanyika, kwa mfano, ikiwa mtu atapiga chafya, kugusa kitasa cha mlango, na kisha watu wengine kusa kitasa hicho cha mlango na kisha kugusu nyuso zao.",25,30,False,
PSA011858,Health,The SARS-CoV-2 virus may last on cardboard for up to 24 hours and on plastic for up to 3 days.,Huenda virusi vya SARS-CoV-2 vikadumu kwenye kadibodi hadi saa 24 na kwenye plastiki hadi siku 3.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,The SARS-CoV-2 virus may last on cardboard for up to 24 hours and on plastic for up to 3 days.,Huenda virusi vya SARS-CoV-2 vikadumu kwenye kadibodi hadi saa 24 na kwenye plastiki hadi siku 3.,19,15,False,
PSA011859,Health,Transmission via the fecal–oral route may also be possible.,Maambukizi kupitia njia ya kinyesi na mdomo yanaweza pia kufanyika.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Transmission via the fecal-oral route may also be possible.,Maambukizi kupitia njia ya kinyesi na mdomo yanaweza pia kufanyika.,10,10,False,
PSA011860,Health,"Evidence suggests that COVID-19 is contagious even without symptoms, though to what extent is still being investigated.","Ushahidi unaonyesha kwamba COVID-19 unaambukiza hata bila dalili, ijapokuwa umbali wake bado unachunguzwa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Evidence suggests that COVID-19 is contagious even without symptoms, though to what extent is still being investigated.","Ushahidi unaonyesha kwamba COVID-19 unaambukiza hata bila dalili, ijapokuwa umbali wake bado unachunguzwa.",17,13,False,
PSA011861,Health,"Common symptoms include a fever, dry cough, and fatigue.","Dalili za kawaida ni pamoja na homa, kikohozi kikavu, na uchovu.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Common symptoms include a fever, dry cough, and fatigue.","Dalili za kawaida ni pamoja na homa, kikohozi kikavu, na uchovu.",9,11,False,
PSA011862,Health,"Other less common symptoms include shortness of breath, a sore throat, headache, muscle pain, or sputum production.","Dalili nyingine zisizo za kawaida ni pamoja na matatizo ya kupumua, maumivu ya koo, kuumwa na kichwa, maumivu ya misuli, au kutoa makohozi.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Other less common symptoms include shortness of breath, a sore throat, headache, muscle pain, or sputum production.","Dalili nyingine zisizo za kawaida ni pamoja na matatizo ya kupumua, maumivu ya koo, kuumwa na kichwa, maumivu ya misuli, au kutoa makohozi.",17,23,False,
PSA011863,Health,"Some patients have very mild symptoms, similar to a cold.","Baadhi ya wagonjwa wana dalili ndogo sana, sawa na mafua.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Some patients have very mild symptoms, similar to a cold.","Baadhi ya wagonjwa wana dalili ndogo sana, sawa na mafua.",10,10,False,
PSA011864,Health,"Serious complications include pneumonia, acute respiratory distress syndrome, and multi-organ failure leading to disability or death.","Matatizo makubwa ni pamoja na nimonia, matatizo sugu ya upumuaji, na kushindikana kwa viungo vingi kunaosababisha ulemavu au kifo.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Serious complications include pneumonia, acute respiratory distress syndrome, and multi-organ failure leading to disability or death.","Matatizo makubwa ni pamoja na nimonia, matatizo sugu ya upumuaji, na kushindikana kwa viungo vingi kunaosababisha ulemavu au kifo.",17,19,False,
PSA011865,Health,"About 80% of infections result in mild symptoms, while the remaining may result in hospitalization.","Karibu asilimia 80 ya maambuzi inasababisha dalili kidogo, huku iliyosalia inaweza kusababishwa kulazwa hospitalini.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"About 80% of infections result in mild symptoms, while the remaining may result in hospitalization.","Karibu asilimia 80 ya maambuzi inasababisha dalili kidogo, huku iliyosalia inaweza kusababishwa kulazwa hospitalini.",14,13,False,
PSA011866,Health,"Case fatality rate is estimated at 1-3% of infected individuals, most of whom are elderly with underlying health conditions.","Idadi ya vifo inakadiriwa kuwa asilimia 1-3 ya watu walioambukizwa, wengi wao wakiwa wazee walio na matatizo mengine ya kiafya.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Case fatality rate is estimated at 1-3% of infected individuals, most of whom are elderly with underlying health conditions.","Idadi ya vifo inakadiriwa kuwa asilimia 1-3 ya watu walioambukizwa, wengi wao wakiwa wazee walio na matatizo mengine ya kiafya.",18,19,False,
PSA011867,Health,The fatality rate is much higher for those over 70 but significantly lower for those under 40.,Idadi hii ya vifo iko juu zaidi kwa wale walio na umri wa zaidi ya miaka 70 lakini inapungua pakubwa kwa wale walio chini ya umri wa miaka 40.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,The fatality rate is much higher for those over 70 but significantly lower for those under 40.,Idadi hii ya vifo iko juu zaidi kwa wale walio na umri wa zaidi ya miaka 70 lakini inapungua pakubwa kwa wale walio chini ya umri wa miaka 40.,15,27,False,
PSA011868,Health,"Those most at risk of COVID-19 infection and serious complications are the elderly and those with weakened immune systems or underlying health conditions like cardiovascular disease, diabetes, hypertension, chronic respiratory disease, and cancer.","Wale walio katika hatari kubwa ya maambukizi ya COVID-19 na matatizo mabaya ni wazee na wale walio na mifumo dhaifu ya kinga au matatizo mengine ya kiafya kama vile magonjwa ya moyo, kisukari, shinikizo la moyo, ugonjwa sugu wa mfumo wa upumuaji, na saratani.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Those most at risk of COVID-19 infection and serious complications are the elderly and those with weakened immune systems or underlying health conditions like cardiovascular disease, diabetes, hypertension, chronic respiratory disease, and cancer.","Wale walio katika hatari kubwa ya maambukizi ya COVID-19 na matatizo mabaya ni wazee na wale walio na mifumo dhaifu ya kinga au matatizo mengine ya kiafya kama vile magonjwa ya moyo, kisukari, shinikizo la moyo, ugonjwa sugu wa mfumo wa upumuaji, na saratani.",33,44,False,
PSA011869,Health,"Not many cases are reported in children and most of these are mild or moderate, though a significant fraction do get pneumonia.","Sio visa vingi vimeripotiwa katika watoto na vingi kati ya visa hivi ni vidogo au wastani, ijapokuwa sehemu kubwa wanapata nimonia.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Not many cases are reported in children and most of these are mild or moderate, though a significant fraction do get pneumonia.","Sio visa vingi vimeripotiwa katika watoto na vingi kati ya visa hivi ni vidogo au wastani, ijapokuwa sehemu kubwa wanapata nimonia.",22,21,False,
PSA011870,Health,"Occupationally, health care workers have higher risk compared to others with clusters of disease among workers and in health care settings.","Kikazi, wafanyakazi wa huduma ya afya wana hatari kubwa ikilinganishwa na wengine huku maambukizi mengi ya ugonjwa yakiwa katika mazingira ya wafanyakazi na katika huduma ya afya.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Occupationally, health care workers have higher risk compared to others with clusters of disease among workers and in health care settings.","Kikazi, wafanyakazi wa huduma ya afya wana hatari kubwa ikilinganishwa na wengine huku maambukizi mengi ya ugonjwa yakiwa katika mazingira ya wafanyakazi na katika huduma ya afya.",21,27,False,
PSA011871,Health,"The time between being exposed to the virus and the emergence of symptoms (incubation period) is typically between 2 and 14 days, though there has been one reported case in China where symptoms appeared 27 days after exposure.","Muda kati ya kuambukizwa virusi na kutokea kwa dalili (kipindi cha kupevuka) kwa kawaida ni kati ya siku 2 na 14, ijapokuwa kumekuwa na kisa kimoja kilichoripotiwa nchini Uchina ambapo dalili zilitokea siku 27 baada ya kuambukizwa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"The time between being exposed to the virus and the emergence of symptoms (incubation period) is typically between 2 and 14 days, though there has been one reported case in China where symptoms appeared 27 days after exposure.","Muda kati ya kuambukizwa virusi na kutokea kwa dalili (kipindi cha kupevuka) kwa kawaida ni kati ya siku 2 na 14, ijapokuwa kumekuwa na kisa kimoja kilichoripotiwa nchini Uchina ambapo dalili zilitokea siku 27 baada ya kuambukizwa.",35,34,False,
PSA011872,Health,"As of February 2020, the period of infectiousness is unknown, but is likely most significant when people are symptomatic.","Hadi Februari 2020, kipindi hiki cha maambukizi hakikujulikana, lakini ni muhimu sana wakati watu walipata dalili.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"As of February 2020, the period of infectiousness is unknown, but is likely most significant when people are symptomatic.","Hadi Februari 2020, kipindi hiki cha maambukizi hakikujulikana, lakini ni muhimu sana wakati watu walipata dalili.",18,15,False,
PSA011873,Health,"There is evidence of transmission from people who don't have symptoms, although to what extent is still being investigated.","Kuna ushahidi wa maambukizi kutoka kwa watu ambao hawana dalili, ijapokuwa umbali wake bado unachunguzwa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"There is evidence of transmission from people who don't have symptoms, although to what extent is still being investigated.","Kuna ushahidi wa maambukizi kutoka kwa watu ambao hawana dalili, ijapokuwa umbali wake bado unachunguzwa.",19,15,False,
PSA011874,Health,It is unclear whether it is possible to be reinfected with the virus after recovering from it the first time around.,Si dhahiri kama inawezekana kuambukizwa tena na virusi hivi baada ya kupona mara ya kwanza.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,It is unclear whether it is possible to be reinfected with the virus after recovering from it the first time around.,Si dhahiri kama inawezekana kuambukizwa tena na virusi hivi baada ya kupona mara ya kwanza.,21,15,False,
PSA011875,Health,"Long-term effects for people who have recovered remain unclear, but there is evidence of reduced lung capacity in some recovered patients.","Madhara ya muda mrefu kwa watu waliopona hayajulikana bado, lakini kuna ushahidi wa kupungua kwa uwezo wa mapafu katika baadhi ya wagonjwa waliopona.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Long-term effects for people who have recovered remain unclear, but there is evidence of reduced lung capacity in some recovered patients.","Madhara ya muda mrefu kwa watu waliopona hayajulikana bado, lakini kuna ushahidi wa kupungua kwa uwezo wa mapafu katika baadhi ya wagonjwa waliopona.",22,23,False,
PSA011876,Health,Testing for the virus usually consists of a swab inserted through the nose or a throat swab which is analysed in a laboratory for the virus.,Upimaji wa virusi kwa kawaida unajumuisha pamba inayoingizwa puani au koo ambayo inachambuliwa katika maabara ili kuchunguza virusi.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Testing for the virus usually consists of a swab inserted through the nose or a throat swab which is analysed in a laboratory for the virus.,Upimaji wa virusi kwa kawaida unajumuisha pamba inayoingizwa puani au koo ambayo inachambuliwa katika maabara ili kuchunguza virusi.,26,18,False,
